Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
45539322	R16.1	Splenomegaly, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45539469	S06.810D	Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, subsequent encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45539470	S06.812S	Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45539471	S06.818S	Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela	7-char billing code	Condition	ICD10CM	Invalid	Non-standard
45539472	S06.821D	Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45539481	S09.0XXA	Injury of blood vessels of head, not elsewhere classified, initial encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45541490	T38.6X6S	Underdosing of antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45541510	T39.8X2S	Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, intentional self-harm, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45541588	T46.5	Poisoning: Other antihypertensive drugs, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45541767	T65.6X3A	Toxic effect of paints and dyes, not elsewhere classified, assault, initial encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45541768	T65.6X4A	Toxic effect of paints and dyes, not elsewhere classified, undetermined, initial encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45541883	T85.8	Other complications of internal prosthetic devices, implants and grafts, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45541884	T85.84XD	Pain due to internal prosthetic devices, implants and grafts, not elsewhere classified, subsequent encounter	7-char billing code	Condition	ICD10CM	Invalid	Non-standard
45542196	W24.1XXS	Contact with transmission devices, not elsewhere classified, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45542517	A18.83	Tuberculosis of digestive tract organs, not elsewhere classified	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45542577	B96.0	Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters	ICD10 code	Condition	ICD10	Valid	Non-standard
45542578	B97.6	Parvovirus as the cause of diseases classified to other chapters	ICD10 code	Condition	ICD10	Valid	Non-standard
45542652	C84.40	Peripheral T-cell lymphoma, not elsewhere classified, unspecified site	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45542653	C84.44	Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45542654	C84.46	Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45542655	C84.49	Peripheral T-cell lymphoma, not elsewhere classified, extranodal and solid organ sites	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45542718	D77	Other disorders of blood and blood-forming organs in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10	Valid	Non-standard
45542753	E35.8	Disorders of other endocrine glands in diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45542782	E87.8	Other disorders of electrolyte and fluid balance, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45542856	F53.8	Other mental and behavioural disorders associated with the puerperium, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45542895	G53.8	Other cranial nerve disorders in other diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45542901	G63	Polyneuropathy in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10	Valid	Non-standard
45542905	G73.3	Myasthenic syndromes in other diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45542967	H13.1	Conjunctivitis in infectious and parasitic diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543113	H62.3	Otitis externa in other infectious and parasitic diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543114	H62.8	Other disorders of external ear in diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543120	H67.0	Otitis media in bacterial diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543121	H67.9	Otitis media in diseases classified elsewhere, unspecified ear	4-char billing code	Condition	ICD10CM	Valid	Non-standard
45543136	H75.80	Other specified disorders of middle ear and mastoid in diseases classified elsewhere, unspecified ear	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45543137	H75.81	Other specified disorders of right middle ear and mastoid in diseases classified elsewhere	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45543142	H82.1	Vertiginous syndromes in diseases classified elsewhere, right ear	4-char billing code	Condition	ICD10CM	Valid	Non-standard
45543143	H82.3	Vertiginous syndromes in diseases classified elsewhere, bilateral	4-char billing code	Condition	ICD10CM	Valid	Non-standard
45543173	I39	Endocarditis and heart valve disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10	Valid	Non-standard
45543174	I39.2	Tricuspid valve disorders in diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543183	I51.3	Intracardiac thrombosis, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45543184	I52.0	Other heart disorders in bacterial diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543251	I98.8	Other specified disorders of circulatory system in diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543301	K31.3	Pylorospasm, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45543336	K71.6	Toxic liver disease with hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45543340	K73.2	Chronic active hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45543342	K77	Liver disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10	Valid	Non-standard
45543412	L99.8	Other specified disorders of skin and subcutaneous tissue in diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543424	M01.X29	Direct infection of unspecified elbow in infectious and parasitic diseases classified elsewhere	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543477	M14.811	Arthropathies in other specified diseases classified elsewhere, right shoulder	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543478	M14.849	Arthropathies in other specified diseases classified elsewhere, unspecified hand	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543515	M21.121	Varus deformity, not elsewhere classified, right elbow	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543540	M24.341	Pathological dislocation of right hand, not elsewhere classified	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543545	M24.812	Other specific joint derangements of left shoulder, not elsewhere classified	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543546	M24.874	Other specific joint derangements of right foot, not elsewhere classified	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543599	M48.51XD	Collapsed vertebra, not elsewhere classified, occipito-atlanto-axial region, subsequent encounter for fracture with routine healing	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45543600	M48.54XA	Collapsed vertebra, not elsewhere classified, thoracic region, initial encounter for fracture	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45543601	M48.56XS	Collapsed vertebra, not elsewhere classified, lumbar region, sequela of fracture	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45543602	M48.57XA	Collapsed vertebra, not elsewhere classified, lumbosacral region, initial encounter for fracture	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45543604	M49.5	Collapsed vertebra in diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543619	M60.229	Foreign body granuloma of soft tissue, not elsewhere classified, unspecified upper arm	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543620	M60.242	Foreign body granuloma of soft tissue, not elsewhere classified, left hand	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543635	M62.541	Muscle wasting and atrophy, not elsewhere classified, right hand	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543636	M62.569	Muscle wasting and atrophy, not elsewhere classified, unspecified lower leg	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543637	M63.841	Disorders of muscle in diseases classified elsewhere, right hand	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543638	M63.869	Disorders of muscle in diseases classified elsewhere, unspecified lower leg	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543655	M67.239	Synovial hypertrophy, not elsewhere classified, unspecified forearm	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543678	M71.532	Other bursitis, not elsewhere classified, left wrist	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543817	M90.519	Osteonecrosis in diseases classified elsewhere, unspecified shoulder	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543818	M90.542	Osteonecrosis in diseases classified elsewhere, left hand	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543819	M90.549	Osteonecrosis in diseases classified elsewhere, unspecified hand	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543820	M90.562	Osteonecrosis in diseases classified elsewhere, left lower leg	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543822	M90.852	Osteopathy in diseases classified elsewhere, left thigh	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543855	N07.2	Hereditary nephropathy, not elsewhere classified, diffuse membranous glomerulonephritis	ICD10 code	Condition	ICD10	Valid	Non-standard
45543859	N22.8	Calculus of urinary tract in other diseases classified elsewhere	ICD10 code	Condition	ICD10	Valid	Non-standard
45543868	N35.112	Postinfective bulbous urethral stricture, not elsewhere classified, male	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543869	N35.114	Postinfective anterior urethral stricture, not elsewhere classified, male	6-char billing code	Condition	ICD10CM	Valid	Non-standard
45543890	N74	Female pelvic inflammatory disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10	Valid	Non-standard
45544101	Q56.1	Male pseudohermaphroditism, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45544121	Q87.8	Other specified congenital malformation syndromes, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45544122	Q87.89	Other specified congenital malformation syndromes, not elsewhere classified	5-char billing code	Condition	ICD10CM	Valid	Non-standard
45544124	Q93	Monosomies and deletions from the autosomes, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10	Valid	Non-standard
45544269	S06.810A	Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45544270	S06.811D	Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45544271	S06.815S	Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45544272	S06.819S	Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45544273	S06.825A	Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45544274	S06.829S	Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45546338	T39.4X1S	Poisoning by antirheumatics, not elsewhere classified, accidental (unintentional), sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45546339	T39.4X2D	Poisoning by antirheumatics, not elsewhere classified, intentional self-harm, subsequent encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45546340	T39.4X3A	Poisoning by antirheumatics, not elsewhere classified, assault, initial encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45546341	T39.4X6S	Underdosing of antirheumatics, not elsewhere classified, sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45546342	T39.8X2D	Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, intentional self-harm, subsequent encounter	7-char billing code	Condition	ICD10CM	Valid	Non-standard
45546423	T45.3	Poisoning: Enzymes, not elsewhere classified	ICD10 code	Condition	ICD10	Valid	Non-standard
45546632	T65.6X1S	Toxic effect of paints and dyes, not elsewhere classified, accidental (unintentional), sequela	7-char billing code	Condition	ICD10CM	Valid	Non-standard
